datetime,workingday,weather,temp,humidity,windspeed,year,month,hour_x,hour_y
2011-08-06 07:00:00,0,1,27.88,83,11.0014,2011,8,0.9659258262890683,-0.25881904510252063
2011-08-06 08:00:00,0,1,27.88,83,11.0014,2011,8,0.8660254037844387,-0.4999999999999998
2011-08-06 09:00:00,0,1,30.34,70,15.0013,2011,8,0.7071067811865476,-0.7071067811865475
2011-08-06 10:00:00,0,2,30.34,70,19.0012,2011,8,0.49999999999999994,-0.8660254037844387
2011-08-06 11:00:00,0,1,31.98,62,15.0013,2011,8,0.258819045102521,-0.9659258262890682
2011-08-06 12:00:00,0,1,32.8,55,15.0013,2011,8,1.2246467991473532e-16,-1.0
2011-08-06 13:00:00,0,2,32.8,59,22.0028,2011,8,-0.2588190451025208,-0.9659258262890683
2011-08-06 14:00:00,0,1,33.62,52,16.9979,2011,8,-0.4999999999999997,-0.8660254037844388
2011-08-06 15:00:00,0,2,34.44,53,16.9979,2011,8,-0.7071067811865471,-0.7071067811865479
2011-08-06 16:00:00,0,3,30.34,79,11.0014,2011,8,-0.8660254037844384,-0.5000000000000004
2011-08-06 17:00:00,0,3,30.34,79,11.0014,2011,8,-0.9659258262890683,-0.25881904510252063
2011-08-06 18:00:00,0,2,29.52,79,30.0026,2011,8,-1.0,-1.8369701987210297e-16
2011-08-06 19:00:00,0,3,29.52,84,16.9979,2011,8,-0.9659258262890684,0.2588190451025203
2011-08-06 20:00:00,0,3,29.52,79,19.0012,2011,8,-0.8660254037844386,0.5000000000000001
2011-08-06 21:00:00,0,2,28.7,84,22.0028,2011,8,-0.7071067811865477,0.7071067811865474
2011-08-06 22:00:00,0,2,28.7,84,22.0028,2011,8,-0.5000000000000004,0.8660254037844384
2011-08-06 23:00:00,0,3,28.7,84,19.0012,2011,8,-0.25881904510252157,0.9659258262890681
2011-08-07 00:00:00,0,2,28.7,84,19.0012,2011,8,0.0,1.0
2011-08-07 01:00:00,0,2,28.7,84,16.9979,2011,8,0.25881904510252074,0.9659258262890683
2011-08-07 02:00:00,0,2,28.7,84,15.0013,2011,8,0.49999999999999994,0.8660254037844387
2011-08-07 03:00:00,0,2,28.7,84,8.9981,2011,8,0.7071067811865475,0.7071067811865476
2011-08-07 04:00:00,0,1,28.7,84,8.9981,2011,8,0.8660254037844386,0.5000000000000001
2011-08-07 05:00:00,0,1,28.7,89,12.998,2011,8,0.9659258262890683,0.25881904510252074
2011-08-07 06:00:00,0,1,28.7,89,11.0014,2011,8,1.0,6.123233995736766e-17
2011-08-07 07:00:00,0,1,28.7,84,12.998,2011,8,0.9659258262890683,-0.25881904510252063
2011-08-07 08:00:00,0,1,29.52,79,12.998,2011,8,0.8660254037844387,-0.4999999999999998
2011-08-07 09:00:00,0,1,31.16,75,7.0015,2011,8,0.7071067811865476,-0.7071067811865475
2011-08-07 10:00:00,0,1,32.8,66,8.9981,2011,8,0.49999999999999994,-0.8660254037844387
2011-08-07 11:00:00,0,1,33.62,63,0.0,2011,8,0.258819045102521,-0.9659258262890682
2011-08-07 12:00:00,0,1,36.9,42,19.9995,2011,8,1.2246467991473532e-16,-1.0
2011-08-07 13:00:00,0,1,36.9,42,19.9995,2011,8,-0.2588190451025208,-0.9659258262890683
2011-08-07 14:00:00,0,1,35.26,47,12.998,2011,8,-0.4999999999999997,-0.8660254037844388
2011-08-07 15:00:00,0,3,29.52,74,19.9995,2011,8,-0.7071067811865471,-0.7071067811865479
2011-08-07 16:00:00,0,3,29.52,74,19.9995,2011,8,-0.8660254037844384,-0.5000000000000004
2011-08-07 17:00:00,0,3,30.34,74,43.0006,2011,8,-0.9659258262890683,-0.25881904510252063
2011-08-07 18:00:00,0,1,29.52,74,6.0032,2011,8,-1.0,-1.8369701987210297e-16
2011-08-07 19:00:00,0,1,29.52,79,11.0014,2011,8,-0.9659258262890684,0.2588190451025203
2011-08-07 20:00:00,0,1,29.52,84,8.9981,2011,8,-0.8660254037844386,0.5000000000000001
2011-08-07 21:00:00,0,1,29.52,84,7.0015,2011,8,-0.7071067811865477,0.7071067811865474
2011-08-07 22:00:00,0,1,28.7,89,12.998,2011,8,-0.5000000000000004,0.8660254037844384
2011-08-07 23:00:00,0,1,28.7,79,7.0015,2011,8,-0.25881904510252157,0.9659258262890681
2011-08-08 00:00:00,1,1,28.7,79,7.0015,2011,8,0.0,1.0
2011-08-08 01:00:00,1,1,27.88,83,8.9981,2011,8,0.25881904510252074,0.9659258262890683
2011-08-08 02:00:00,1,1,27.06,89,0.0,2011,8,0.49999999999999994,0.8660254037844387
2011-08-08 03:00:00,1,1,27.06,89,0.0,2011,8,0.7071067811865475,0.7071067811865476
2011-08-08 04:00:00,1,1,27.06,89,7.0015,2011,8,0.8660254037844386,0.5000000000000001
2011-08-08 05:00:00,1,1,28.7,79,6.0032,2011,8,0.9659258262890683,0.25881904510252074
2011-08-08 06:00:00,1,1,28.7,65,19.0012,2011,8,1.0,6.123233995736766e-17
2011-08-08 07:00:00,1,1,29.52,62,19.9995,2011,8,0.9659258262890683,-0.25881904510252063
2011-08-08 08:00:00,1,1,30.34,58,22.0028,2011,8,0.8660254037844387,-0.4999999999999998
2011-08-08 09:00:00,1,1,31.16,55,26.0027,2011,8,0.7071067811865476,-0.7071067811865475
2011-08-08 10:00:00,1,1,32.8,52,26.0027,2011,8,0.49999999999999994,-0.8660254037844387
2011-08-08 11:00:00,1,1,33.62,48,23.9994,2011,8,0.258819045102521,-0.9659258262890682
2011-08-08 12:00:00,1,1,33.62,46,16.9979,2011,8,1.2246467991473532e-16,-1.0
2011-08-08 13:00:00,1,1,34.44,44,19.9995,2011,8,-0.2588190451025208,-0.9659258262890683
2011-08-08 14:00:00,1,1,33.62,43,19.9995,2011,8,-0.4999999999999997,-0.8660254037844388
2011-08-08 15:00:00,1,1,34.44,41,19.9995,2011,8,-0.7071067811865471,-0.7071067811865479
2011-08-08 16:00:00,1,1,35.26,39,19.0012,2011,8,-0.8660254037844384,-0.5000000000000004
2011-08-08 17:00:00,1,1,35.26,39,11.0014,2011,8,-0.9659258262890683,-0.25881904510252063
2011-08-08 18:00:00,1,1,34.44,41,8.9981,2011,8,-1.0,-1.8369701987210297e-16
2011-08-08 19:00:00,1,1,33.62,43,7.0015,2011,8,-0.9659258262890684,0.2588190451025203
2011-08-08 20:00:00,1,1,32.8,55,0.0,2011,8,-0.8660254037844386,0.5000000000000001
2011-08-08 21:00:00,1,1,31.16,58,6.0032,2011,8,-0.7071067811865477,0.7071067811865474
2011-08-08 22:00:00,1,1,31.16,58,7.0015,2011,8,-0.5000000000000004,0.8660254037844384
2011-08-08 23:00:00,1,1,30.34,66,7.0015,2011,8,-0.25881904510252157,0.9659258262890681
2011-08-09 00:00:00,1,1,29.52,79,8.9981,2011,8,0.0,1.0
2011-08-09 01:00:00,1,1,29.52,66,0.0,2011,8,0.25881904510252074,0.9659258262890683
2011-08-09 02:00:00,1,1,29.52,70,0.0,2011,8,0.49999999999999994,0.8660254037844387
2011-08-09 03:00:00,1,1,29.52,62,0.0,2011,8,0.7071067811865475,0.7071067811865476
2011-08-09 04:00:00,1,1,28.7,74,0.0,2011,8,0.8660254037844386,0.5000000000000001
2011-08-09 05:00:00,1,1,28.7,65,6.0032,2011,8,0.9659258262890683,0.25881904510252074
2011-08-09 06:00:00,1,1,29.52,64,0.0,2011,8,1.0,6.123233995736766e-17
2011-08-09 07:00:00,1,1,29.52,74,7.0015,2011,8,0.9659258262890683,-0.25881904510252063
2011-08-09 08:00:00,1,1,30.34,66,0.0,2011,8,0.8660254037844387,-0.4999999999999998
2011-08-09 09:00:00,1,2,31.98,62,8.9981,2011,8,0.7071067811865476,-0.7071067811865475
2011-08-09 10:00:00,1,2,32.8,59,15.0013,2011,8,0.49999999999999994,-0.8660254037844387
2011-08-09 11:00:00,1,1,32.8,59,15.0013,2011,8,0.258819045102521,-0.9659258262890682
2011-08-09 12:00:00,1,1,33.62,56,12.998,2011,8,1.2246467991473532e-16,-1.0
2011-08-09 13:00:00,1,1,34.44,49,11.0014,2011,8,-0.2588190451025208,-0.9659258262890683
2011-08-09 14:00:00,1,1,35.26,44,19.0012,2011,8,-0.4999999999999997,-0.8660254037844388
2011-08-09 15:00:00,1,1,35.26,39,19.0012,2011,8,-0.7071067811865471,-0.7071067811865479
2011-08-09 16:00:00,1,1,35.26,39,19.9995,2011,8,-0.8660254037844384,-0.5000000000000004
2011-08-09 17:00:00,1,1,32.8,55,11.0014,2011,8,-0.9659258262890683,-0.25881904510252063
2011-08-09 18:00:00,1,1,32.8,55,12.998,2011,8,-1.0,-1.8369701987210297e-16
2011-08-09 19:00:00,1,1,32.8,49,7.0015,2011,8,-0.9659258262890684,0.2588190451025203
2011-08-09 20:00:00,1,1,32.8,43,12.998,2011,8,-0.8660254037844386,0.5000000000000001
2011-08-09 21:00:00,1,1,31.98,46,16.9979,2011,8,-0.7071067811865477,0.7071067811865474
2011-08-09 22:00:00,1,1,31.98,46,19.9995,2011,8,-0.5000000000000004,0.8660254037844384
2011-08-09 23:00:00,1,1,31.16,48,19.0012,2011,8,-0.25881904510252157,0.9659258262890681
2011-08-10 00:00:00,1,1,30.34,51,15.0013,2011,8,0.0,1.0
2011-08-10 01:00:00,1,1,29.52,54,12.998,2011,8,0.25881904510252074,0.9659258262890683
2011-08-10 02:00:00,1,1,29.52,54,11.0014,2011,8,0.49999999999999994,0.8660254037844387
2011-08-10 03:00:00,1,1,28.7,58,11.0014,2011,8,0.7071067811865475,0.7071067811865476
2011-08-10 04:00:00,1,1,28.7,54,8.9981,2011,8,0.8660254037844386,0.5000000000000001
2011-08-10 05:00:00,1,1,27.88,61,6.0032,2011,8,0.9659258262890683,0.25881904510252074
2011-08-10 06:00:00,1,1,27.88,61,0.0,2011,8,1.0,6.123233995736766e-17
2011-08-10 07:00:00,1,1,28.7,58,6.0032,2011,8,0.9659258262890683,-0.25881904510252063
2011-08-10 08:00:00,1,1,30.34,51,12.998,2011,8,0.8660254037844387,-0.4999999999999998
2011-08-10 09:00:00,1,1,31.16,48,15.0013,2011,8,0.7071067811865476,-0.7071067811865475
2011-08-10 10:00:00,1,1,32.8,43,15.0013,2011,8,0.49999999999999994,-0.8660254037844387
2011-08-10 11:00:00,1,1,32.8,41,26.0027,2011,8,0.258819045102521,-0.9659258262890682
2011-08-10 12:00:00,1,1,33.62,38,19.9995,2011,8,1.2246467991473532e-16,-1.0
2011-08-10 13:00:00,1,1,33.62,38,19.0012,2011,8,-0.2588190451025208,-0.9659258262890683
2011-08-10 14:00:00,1,1,34.44,34,22.0028,2011,8,-0.4999999999999997,-0.8660254037844388
2011-08-10 15:00:00,1,1,35.26,30,22.0028,2011,8,-0.7071067811865471,-0.7071067811865479
2011-08-10 16:00:00,1,1,35.26,26,19.9995,2011,8,-0.8660254037844384,-0.5000000000000004
2011-08-10 17:00:00,1,1,34.44,26,19.9995,2011,8,-0.9659258262890683,-0.25881904510252063
2011-08-10 18:00:00,1,1,33.62,28,19.9995,2011,8,-1.0,-1.8369701987210297e-16
2011-08-10 19:00:00,1,1,32.8,26,16.9979,2011,8,-0.9659258262890684,0.2588190451025203
2011-08-10 20:00:00,1,1,31.16,31,8.9981,2011,8,-0.8660254037844386,0.5000000000000001
2011-08-10 21:00:00,1,1,31.16,33,7.0015,2011,8,-0.7071067811865477,0.7071067811865474
2011-08-10 22:00:00,1,1,30.34,37,0.0,2011,8,-0.5000000000000004,0.8660254037844384
2011-08-10 23:00:00,1,1,30.34,37,6.0032,2011,8,-0.25881904510252157,0.9659258262890681
2011-08-11 00:00:00,1,1,28.7,45,7.0015,2011,8,0.0,1.0
2011-08-11 01:00:00,1,1,28.7,45,8.9981,2011,8,0.25881904510252074,0.9659258262890683
2011-08-11 02:00:00,1,1,27.06,54,8.9981,2011,8,0.49999999999999994,0.8660254037844387
2011-08-11 03:00:00,1,1,26.24,57,8.9981,2011,8,0.7071067811865475,0.7071067811865476
2011-08-11 04:00:00,1,1,26.24,57,11.0014,2011,8,0.8660254037844386,0.5000000000000001
2011-08-11 05:00:00,1,1,26.24,61,12.998,2011,8,0.9659258262890683,0.25881904510252074
2011-08-11 06:00:00,1,1,25.42,65,11.0014,2011,8,1.0,6.123233995736766e-17
2011-08-11 07:00:00,1,1,27.06,54,8.9981,2011,8,0.9659258262890683,-0.25881904510252063
2011-08-11 08:00:00,1,1,28.7,45,11.0014,2011,8,0.8660254037844387,-0.4999999999999998
2011-08-11 09:00:00,1,1,29.52,39,15.0013,2011,8,0.7071067811865476,-0.7071067811865475
2011-08-11 10:00:00,1,1,30.34,37,16.9979,2011,8,0.49999999999999994,-0.8660254037844387
2011-08-11 11:00:00,1,1,31.16,35,16.9979,2011,8,0.258819045102521,-0.9659258262890682
2011-08-11 12:00:00,1,1,31.98,31,16.9979,2011,8,1.2246467991473532e-16,-1.0
2011-08-11 13:00:00,1,1,31.16,31,15.0013,2011,8,-0.2588190451025208,-0.9659258262890683
2011-08-11 14:00:00,1,1,32.8,29,0.0,2011,8,-0.4999999999999997,-0.8660254037844388
2011-08-11 15:00:00,1,1,32.8,29,19.9995,2011,8,-0.7071067811865471,-0.7071067811865479
2011-08-11 16:00:00,1,1,32.8,27,12.998,2011,8,-0.8660254037844384,-0.5000000000000004
2011-08-11 17:00:00,1,1,32.8,29,16.9979,2011,8,-0.9659258262890683,-0.25881904510252063
2011-08-11 18:00:00,1,1,31.98,29,6.0032,2011,8,-1.0,-1.8369701987210297e-16
2011-08-11 19:00:00,1,1,30.34,35,12.998,2011,8,-0.9659258262890684,0.2588190451025203
2011-08-11 20:00:00,1,1,29.52,37,8.9981,2011,8,-0.8660254037844386,0.5000000000000001
2011-08-11 21:00:00,1,1,28.7,48,6.0032,2011,8,-0.7071067811865477,0.7071067811865474
2011-08-11 22:00:00,1,1,28.7,48,0.0,2011,8,-0.5000000000000004,0.8660254037844384
2011-08-11 23:00:00,1,1,27.06,50,11.0014,2011,8,-0.25881904510252157,0.9659258262890681
2011-08-12 00:00:00,1,1,26.24,53,11.0014,2011,8,0.0,1.0
2011-08-12 01:00:00,1,1,26.24,53,8.9981,2011,8,0.25881904510252074,0.9659258262890683
2011-08-12 02:00:00,1,1,25.42,57,12.998,2011,8,0.49999999999999994,0.8660254037844387
2011-08-12 03:00:00,1,1,25.42,53,11.0014,2011,8,0.7071067811865475,0.7071067811865476
2011-08-12 04:00:00,1,1,25.42,53,8.9981,2011,8,0.8660254037844386,0.5000000000000001
2011-08-12 05:00:00,1,1,24.6,56,8.9981,2011,8,0.9659258262890683,0.25881904510252074
2011-08-12 06:00:00,1,1,25.42,50,8.9981,2011,8,1.0,6.123233995736766e-17
2011-08-12 07:00:00,1,1,26.24,44,11.0014,2011,8,0.9659258262890683,-0.25881904510252063
2011-08-12 08:00:00,1,1,27.88,39,15.0013,2011,8,0.8660254037844387,-0.4999999999999998
2011-08-12 09:00:00,1,1,29.52,34,8.9981,2011,8,0.7071067811865476,-0.7071067811865475
2011-08-12 10:00:00,1,1,30.34,33,7.0015,2011,8,0.49999999999999994,-0.8660254037844387
2011-08-12 11:00:00,1,1,31.16,29,0.0,2011,8,0.258819045102521,-0.9659258262890682
2011-08-12 12:00:00,1,1,32.8,27,0.0,2011,8,1.2246467991473532e-16,-1.0
2011-08-12 13:00:00,1,1,31.98,29,6.0032,2011,8,-0.2588190451025208,-0.9659258262890683
2011-08-12 14:00:00,1,1,32.8,29,12.998,2011,8,-0.4999999999999997,-0.8660254037844388
2011-08-12 15:00:00,1,1,32.8,29,11.0014,2011,8,-0.7071067811865471,-0.7071067811865479
2011-08-12 16:00:00,1,1,33.62,28,0.0,2011,8,-0.8660254037844384,-0.5000000000000004
2011-08-12 17:00:00,1,1,33.62,26,0.0,2011,8,-0.9659258262890683,-0.25881904510252063
2011-08-12 18:00:00,1,1,31.16,40,19.9995,2011,8,-1.0,-1.8369701987210297e-16
2011-08-12 19:00:00,1,1,30.34,42,15.0013,2011,8,-0.9659258262890684,0.2588190451025203
2011-08-12 20:00:00,1,1,29.52,42,15.0013,2011,8,-0.8660254037844386,0.5000000000000001
2011-08-12 21:00:00,1,1,28.7,48,8.9981,2011,8,-0.7071067811865477,0.7071067811865474
2011-08-12 22:00:00,1,1,27.88,51,0.0,2011,8,-0.5000000000000004,0.8660254037844384
2011-08-12 23:00:00,1,1,27.88,51,0.0,2011,8,-0.25881904510252157,0.9659258262890681
2011-08-13 00:00:00,0,1,27.88,51,7.0015,2011,8,0.0,1.0
2011-08-13 01:00:00,0,2,27.88,57,6.0032,2011,8,0.25881904510252074,0.9659258262890683
2011-08-13 02:00:00,0,1,27.88,57,0.0,2011,8,0.49999999999999994,0.8660254037844387
2011-08-13 03:00:00,0,1,27.06,65,8.9981,2011,8,0.7071067811865475,0.7071067811865476
2011-08-13 04:00:00,0,2,26.24,73,8.9981,2011,8,0.8660254037844386,0.5000000000000001
2011-08-13 05:00:00,0,1,26.24,73,7.0015,2011,8,0.9659258262890683,0.25881904510252074
2011-08-13 06:00:00,0,1,26.24,73,6.0032,2011,8,1.0,6.123233995736766e-17
2011-08-13 07:00:00,0,2,27.06,74,12.998,2011,8,0.9659258262890683,-0.25881904510252063
2011-08-13 08:00:00,0,2,28.7,65,11.0014,2011,8,0.8660254037844387,-0.4999999999999998
2011-08-13 09:00:00,0,2,28.7,74,11.0014,2011,8,0.7071067811865476,-0.7071067811865475
2011-08-13 10:00:00,0,2,29.52,74,15.0013,2011,8,0.49999999999999994,-0.8660254037844387
2011-08-13 11:00:00,0,2,30.34,70,12.998,2011,8,0.258819045102521,-0.9659258262890682
2011-08-13 12:00:00,0,2,27.06,89,11.0014,2011,8,1.2246467991473532e-16,-1.0
2011-08-13 13:00:00,0,2,30.34,74,22.0028,2011,8,-0.2588190451025208,-0.9659258262890683
2011-08-13 14:00:00,0,1,30.34,70,16.9979,2011,8,-0.4999999999999997,-0.8660254037844388
2011-08-13 15:00:00,0,3,27.88,79,23.9994,2011,8,-0.7071067811865471,-0.7071067811865479
2011-08-13 16:00:00,0,2,28.7,74,19.0012,2011,8,-0.8660254037844384,-0.5000000000000004
2011-08-13 17:00:00,0,2,29.52,74,16.9979,2011,8,-0.9659258262890683,-0.25881904510252063
2011-08-13 18:00:00,0,1,28.7,74,15.0013,2011,8,-1.0,-1.8369701987210297e-16
2011-08-13 19:00:00,0,2,27.88,79,19.0012,2011,8,-0.9659258262890684,0.2588190451025203
2011-08-13 20:00:00,0,2,27.88,83,15.0013,2011,8,-0.8660254037844386,0.5000000000000001
2011-08-13 21:00:00,0,2,27.88,83,26.0027,2011,8,-0.7071067811865477,0.7071067811865474
2011-08-13 22:00:00,0,2,27.88,83,26.0027,2011,8,-0.5000000000000004,0.8660254037844384
2011-08-13 23:00:00,0,2,27.06,83,22.0028,2011,8,-0.25881904510252157,0.9659258262890681
2011-08-14 00:00:00,0,3,27.06,83,19.9995,2011,8,0.0,1.0
2011-08-14 01:00:00,0,3,26.24,89,15.0013,2011,8,0.25881904510252074,0.9659258262890683
2011-08-14 02:00:00,0,3,26.24,89,15.0013,2011,8,0.49999999999999994,0.8660254037844387
2011-08-14 03:00:00,0,2,26.24,94,16.9979,2011,8,0.7071067811865475,0.7071067811865476
2011-08-14 04:00:00,0,3,26.24,94,12.998,2011,8,0.8660254037844386,0.5000000000000001
2011-08-14 05:00:00,0,2,26.24,94,11.0014,2011,8,0.9659258262890683,0.25881904510252074
2011-08-14 06:00:00,0,2,26.24,94,7.0015,2011,8,1.0,6.123233995736766e-17
2011-08-14 07:00:00,0,2,27.06,89,12.998,2011,8,0.9659258262890683,-0.25881904510252063
2011-08-14 08:00:00,0,2,27.06,89,19.0012,2011,8,0.8660254037844387,-0.4999999999999998
2011-08-14 09:00:00,0,3,27.06,89,19.0012,2011,8,0.7071067811865476,-0.7071067811865475
2011-08-14 10:00:00,0,1,28.7,79,15.0013,2011,8,0.49999999999999994,-0.8660254037844387
2011-08-14 11:00:00,0,1,28.7,79,12.998,2011,8,0.258819045102521,-0.9659258262890682
2011-08-14 12:00:00,0,2,28.7,79,15.0013,2011,8,1.2246467991473532e-16,-1.0
2011-08-14 13:00:00,0,1,29.52,74,16.9979,2011,8,-0.2588190451025208,-0.9659258262890683
2011-08-14 14:00:00,0,1,30.34,70,12.998,2011,8,-0.4999999999999997,-0.8660254037844388
2011-08-14 15:00:00,0,1,30.34,66,12.998,2011,8,-0.7071067811865471,-0.7071067811865479
2011-08-14 16:00:00,0,1,30.34,66,11.0014,2011,8,-0.8660254037844384,-0.5000000000000004
2011-08-14 17:00:00,0,1,31.16,62,8.9981,2011,8,-0.9659258262890683,-0.25881904510252063
2011-08-14 18:00:00,0,1,30.34,66,11.0014,2011,8,-1.0,-1.8369701987210297e-16
2011-08-14 19:00:00,0,1,29.52,74,15.0013,2011,8,-0.9659258262890684,0.2588190451025203
2011-08-14 20:00:00,0,1,28.7,84,11.0014,2011,8,-0.8660254037844386,0.5000000000000001
2011-08-14 21:00:00,0,3,24.6,88,32.9975,2011,8,-0.7071067811865477,0.7071067811865474
2011-08-14 22:00:00,0,3,24.6,88,32.9975,2011,8,-0.5000000000000004,0.8660254037844384
2011-08-14 23:00:00,0,3,24.6,83,0.0,2011,8,-0.25881904510252157,0.9659258262890681
2011-08-15 00:00:00,1,3,24.6,88,6.0032,2011,8,0.0,1.0
2011-08-15 01:00:00,1,2,24.6,88,8.9981,2011,8,0.25881904510252074,0.9659258262890683
2011-08-15 02:00:00,1,2,24.6,83,0.0,2011,8,0.49999999999999994,0.8660254037844387
2011-08-15 03:00:00,1,1,24.6,83,12.998,2011,8,0.7071067811865475,0.7071067811865476
2011-08-15 04:00:00,1,1,24.6,83,8.9981,2011,8,0.8660254037844386,0.5000000000000001
2011-08-15 05:00:00,1,2,24.6,88,12.998,2011,8,0.9659258262890683,0.25881904510252074
2011-08-15 06:00:00,1,1,24.6,88,16.9979,2011,8,1.0,6.123233995736766e-17
2011-08-15 07:00:00,1,1,24.6,88,16.9979,2011,8,0.9659258262890683,-0.25881904510252063
2011-08-15 08:00:00,1,1,26.24,78,22.0028,2011,8,0.8660254037844387,-0.4999999999999998
2011-08-15 09:00:00,1,1,26.24,78,22.0028,2011,8,0.7071067811865476,-0.7071067811865475
2011-08-15 10:00:00,1,1,27.88,69,19.0012,2011,8,0.49999999999999994,-0.8660254037844387
2011-08-15 11:00:00,1,2,29.52,62,16.9979,2011,8,0.258819045102521,-0.9659258262890682
2011-08-15 12:00:00,1,1,30.34,58,19.0012,2011,8,1.2246467991473532e-16,-1.0
2011-08-15 13:00:00,1,1,31.98,52,19.0012,2011,8,-0.2588190451025208,-0.9659258262890683
2011-08-15 14:00:00,1,1,30.34,55,6.0032,2011,8,-0.4999999999999997,-0.8660254037844388
2011-08-15 15:00:00,1,3,30.34,55,19.9995,2011,8,-0.7071067811865471,-0.7071067811865479
2011-08-15 16:00:00,1,1,30.34,55,22.0028,2011,8,-0.8660254037844384,-0.5000000000000004
2011-08-15 17:00:00,1,1,30.34,51,19.0012,2011,8,-0.9659258262890683,-0.25881904510252063
2011-08-15 18:00:00,1,1,28.7,65,12.998,2011,8,-1.0,-1.8369701987210297e-16
2011-08-15 19:00:00,1,1,28.7,65,0.0,2011,8,-0.9659258262890684,0.2588190451025203
2011-08-15 20:00:00,1,1,27.06,74,8.9981,2011,8,-0.8660254037844386,0.5000000000000001
2011-08-15 21:00:00,1,1,27.06,65,12.998,2011,8,-0.7071067811865477,0.7071067811865474
2011-08-15 22:00:00,1,1,27.06,69,16.9979,2011,8,-0.5000000000000004,0.8660254037844384
2011-08-15 23:00:00,1,1,26.24,69,15.0013,2011,8,-0.25881904510252157,0.9659258262890681
2011-08-16 00:00:00,1,1,26.24,69,7.0015,2011,8,0.0,1.0
2011-08-16 01:00:00,1,1,26.24,69,11.0014,2011,8,0.25881904510252074,0.9659258262890683
2011-08-16 02:00:00,1,1,25.42,73,15.0013,2011,8,0.49999999999999994,0.8660254037844387
2011-08-16 03:00:00,1,1,25.42,73,15.0013,2011,8,0.7071067811865475,0.7071067811865476
2011-08-16 04:00:00,1,1,26.24,69,19.9995,2011,8,0.8660254037844386,0.5000000000000001
2011-08-16 05:00:00,1,1,25.42,73,19.0012,2011,8,0.9659258262890683,0.25881904510252074
2011-08-16 06:00:00,1,1,25.42,73,22.0028,2011,8,1.0,6.123233995736766e-17
2011-08-16 07:00:00,1,1,26.24,69,16.9979,2011,8,0.9659258262890683,-0.25881904510252063
2011-08-16 08:00:00,1,1,28.7,58,30.0026,2011,8,0.8660254037844387,-0.4999999999999998
2011-08-16 09:00:00,1,1,27.88,61,19.0012,2011,8,0.7071067811865476,-0.7071067811865475
2011-08-16 10:00:00,1,1,28.7,58,26.0027,2011,8,0.49999999999999994,-0.8660254037844387
2011-08-16 11:00:00,1,1,30.34,51,15.0013,2011,8,0.258819045102521,-0.9659258262890682
2011-08-16 12:00:00,1,1,31.16,48,22.0028,2011,8,1.2246467991473532e-16,-1.0
2011-08-16 13:00:00,1,1,31.16,48,19.9995,2011,8,-0.2588190451025208,-0.9659258262890683
2011-08-16 14:00:00,1,1,31.16,45,27.9993,2011,8,-0.4999999999999997,-0.8660254037844388
2011-08-16 15:00:00,1,1,32.8,41,19.9995,2011,8,-0.7071067811865471,-0.7071067811865479
2011-08-16 16:00:00,1,1,32.8,41,15.0013,2011,8,-0.8660254037844384,-0.5000000000000004
2011-08-16 17:00:00,1,1,31.16,45,22.0028,2011,8,-0.9659258262890683,-0.25881904510252063
2011-08-16 18:00:00,1,1,31.16,45,15.0013,2011,8,-1.0,-1.8369701987210297e-16
2011-08-16 19:00:00,1,1,30.34,48,12.998,2011,8,-0.9659258262890684,0.2588190451025203
2011-08-16 20:00:00,1,1,30.34,51,0.0,2011,8,-0.8660254037844386,0.5000000000000001
2011-08-16 21:00:00,1,1,29.52,54,0.0,2011,8,-0.7071067811865477,0.7071067811865474
2011-08-16 22:00:00,1,1,28.7,61,0.0,2011,8,-0.5000000000000004,0.8660254037844384
2011-08-16 23:00:00,1,1,27.06,65,8.9981,2011,8,-0.25881904510252157,0.9659258262890681
2011-08-17 00:00:00,1,1,27.06,69,6.0032,2011,8,0.0,1.0
2011-08-17 01:00:00,1,1,26.24,73,11.0014,2011,8,0.25881904510252074,0.9659258262890683
2011-08-17 02:00:00,1,1,27.06,69,0.0,2011,8,0.49999999999999994,0.8660254037844387
2011-08-17 03:00:00,1,1,26.24,78,0.0,2011,8,0.7071067811865475,0.7071067811865476
2011-08-17 04:00:00,1,1,26.24,73,0.0,2011,8,0.8660254037844386,0.5000000000000001
2011-08-17 05:00:00,1,1,26.24,73,0.0,2011,8,0.9659258262890683,0.25881904510252074
2011-08-17 06:00:00,1,1,25.42,78,0.0,2011,8,1.0,6.123233995736766e-17
2011-08-17 07:00:00,1,1,27.06,65,6.0032,2011,8,0.9659258262890683,-0.25881904510252063
2011-08-17 08:00:00,1,1,28.7,54,11.0014,2011,8,0.8660254037844387,-0.4999999999999998
2011-08-17 09:00:00,1,1,30.34,48,6.0032,2011,8,0.7071067811865476,-0.7071067811865475
2011-08-17 10:00:00,1,1,31.16,43,6.0032,2011,8,0.49999999999999994,-0.8660254037844387
2011-08-17 11:00:00,1,1,31.98,43,7.0015,2011,8,0.258819045102521,-0.9659258262890682
2011-08-17 12:00:00,1,1,32.8,43,19.0012,2011,8,1.2246467991473532e-16,-1.0
2011-08-17 13:00:00,1,1,32.8,41,12.998,2011,8,-0.2588190451025208,-0.9659258262890683
2011-08-17 14:00:00,1,1,33.62,36,11.0014,2011,8,-0.4999999999999997,-0.8660254037844388
2011-08-17 15:00:00,1,1,32.8,43,8.9981,2011,8,-0.7071067811865471,-0.7071067811865479
